cliente_id,nome,email,celular,sexo,data_nascimento,documento,cidade,estado,cep,endereco,data_cadastro,atualizado_em
bfef7b92-fa5e-418c-ac7c-77571947fbd8,Zoe Fonseca,sophiealves@example.com,24 4166-0940,Feminino,1972-09-18,170.654.329-80,Marques,PB,17934-440,"Morro Mendes, 6",2024-08-06,2026-04-27
8ec3d80f-b8b6-4756-b60d-6995207158fe,João Guilherme Araújo,joao-gabriel13@example.net,71 6643-1867,Masculino,1973-02-26,452.376.901-06,Nascimento,SC,77543119,"Loteamento de Pimenta, 82",2024-01-29,2025-10-13
8815226d-8da4-47b8-88af-563a91ce0d9c,Isabella Porto,maria86@example.com,+55 31 8250-3984,Feminino,2005-07-23,832.519.460-05,Macedo,RJ,57689-053,"Aeroporto de Fonseca, 398",2022-10-19,2023-10-29
e20b9f0e-becd-4d86-8e0e-5eeefea7540f,Srta. Melina Moraes,mendoncabenjamin@example.net,+55 62 0606-1505,Masculino,1968-09-28,724.639.581-46,Borges de Macedo,PE,91450360,"Condomínio Helena Ribeiro, 13",2024-05-05,2025-05-29
6ee3a224-f93f-4ea4-ab38-b504231d96e3,Dra. Maitê Siqueira,idas-neves@example.net,15 9965-3988,Masculino,2004-01-30,709.412.568-20,Nascimento,PE,54472-162,"Chácara Farias, 3",2025-07-19,2025-10-10
dcb1686c-26cd-42fb-a65d-43f2e145f273,Enzo Cavalcante,saleshellena@example.org,+55 13 9651-9931,Masculino,1966-08-08,897.546.012-67,Carvalho Verde,PE,13363777,"Esplanada de Gomes, 57",2023-09-17,2025-03-10
2daaeee2-3717-473e-869d-4ef3208bd336,Maya Araújo,sampaiofrancisco@example.com,83 2210-7608,Feminino,1992-02-17,845.261.093-98,Cardoso,GO,63284-667,"Aeroporto de Costa, 49",2022-10-18,2025-07-22
c89581ee-d2ef-4b7c-9332-6228dc8ea3ca,Samuel Fernandes,caleb21@example.net,55 6271-2793,Masculino,1979-09-27,745.923.861-91,Cunha de Macedo,SP,44644-976,Condomínio Ana Camargo,2023-11-02,2026-01-26
294f7624-90fc-4186-8079-9d522ba7fc0b,Marina Correia,da-rochavalentim@example.com,+55 86 6634-0439,Feminino,1987-05-11,238.759.416-91,Fernandes da Serra,RN,04776-787,"Estação de da Conceição, 5",2022-08-09,2025-02-18
0dedf90d-c043-4747-bb3f-76a5f5d0be0e,Sra. Liz Freitas,acostela@example.com,+55 35 0798-0057,Masculino,2002-12-18,497.502.316-43,Peixoto da Mata,AL,55633183,"Chácara Freitas, 37",2023-06-27,2024-04-30
eb8850ec-bf12-4e99-ace0-a804654ebdff,Mirella Pastor,ana-clara12@example.org,98 9791-7169,Feminino,1983-08-21,530.967.821-21,Gonçalves,RS,42332-052,"Pátio Dias, 85",2024-08-25,2025-02-28
51bc0d99-9d9c-44bb-850a-3d97b59ffb47,Samuel Monteiro,zda-cruz@example.net,+55 87 6705-5950,Feminino,1977-07-30,962.508.741-94,Teixeira,PB,41180381,"Lagoa de Borges, 45",2026-05-05,2026-05-11
153bc2ec-7252-4f4d-bddb-784781a05c17,Danilo Silveira,ana-luiza99@example.org,69 3744-7763,Feminino,1973-04-17,978.501.364-20,Pastor das Flores,CE,03323-838,"Alameda de Cunha, 885",2023-05-10,2023-06-23
5eb0bd7d-cd96-49c4-8e9c-53b1d89c891f,Breno Albuquerque,ana-cecilia46@example.net,+55 91 9863-2958,Masculino,1998-10-01,421.367.589-00,Moraes de Castro,MS,79837-284,Viela Léo da Cunha,2024-11-03,2024-12-17
3615aa63-9663-4e37-be7a-398b44f15f23,Laís Andrade,fernandacasa-grande@example.net,84 5758-6749,Masculino,2000-05-13,591.637.024-52,Santos,PA,87676-971,"Viela Borges, 3",2023-04-29,2025-04-11
5e3dc7e3-8c24-4714-8bbb-25f67bca6202,Brenda Brito,araujoluna@example.org,+55 68 9232-5404,Feminino,1995-11-17,038.269.154-70,Cardoso Grande,RR,08985-081,"Rua Carvalho, 33",2023-09-20,2024-01-06
5a246639-323d-4786-86c0-0ccf2976d20a,Maria Helena Costa,manuella76@example.org,85 3598-7534,Feminino,1985-12-27,704.328.516-07,Martins das Pedras,PE,84790-052,"Viaduto Ana Cecília Cardoso, 641",2024-03-24,2024-11-10
4399a79c-594a-4794-9e25-14a2ce2dc2d9,Dra. Heloisa Cassiano,rael09@example.net,+55 38 3357-2536,Feminino,1994-01-20,549.762.130-99,Nascimento da Mata,AC,67900-551,"Setor Leão, 15",2023-02-26,2024-09-13
bfe8e68f-33a2-4620-93ae-807baa405b2f,Srta. Olívia Andrade,alanacavalcanti@example.com,+55 21 8533-6345,Masculino,1990-02-25,471.539.208-97,Caldeira da Serra,AM,32246518,"Ladeira Yan Macedo, 8",2025-02-25,2026-01-02
7f213d98-614b-4c9b-a4e6-9e4c9976acc4,Ravi Gomes,ferreiratheo@example.org,+55 41 0382-7181,Masculino,1969-03-11,057.134.698-75,Melo,RS,13671144,"Estação Gabriel Costa, 4",2023-10-31,2024-03-21
35dee5dc-4e52-4e78-a976-f927b5ca32f5,Luara Alves,yuri62@example.org,+55 31 6216-0555,Masculino,1997-01-31,748.125.609-85,Siqueira,BA,55197008,"Praça de Macedo, 742",2023-03-29,2025-02-22
ab75f71d-653a-4a21-ad43-2c48ef7090bf,Arthur Miguel Sá,teixeirajuliana@example.net,33 6714-3699,Feminino,1968-01-21,654.109.278-85,Costa,AL,73909-964,Parque Duarte,2022-07-30,2026-05-18
522ee50c-edf1-4d09-b96e-8d2bc8a2be26,Sabrina Nascimento,paulo63@example.net,84 8455-2714,Masculino,1978-09-24,340.167.529-06,Sampaio,PR,05038-823,"Avenida Casa Grande, 16",2025-07-07,2025-10-09
f00b5e18-fc08-41a3-837a-0b942ee77f7a,Théo Vasconcelos,luigi73@example.com,94 0787-9764,Masculino,2001-11-13,201.953.487-88,Abreu,RS,40064-693,"Quadra Felipe Duarte, 24",2025-07-12,2026-03-27
7d235ec0-e3a4-468f-9b70-de012b7afc58,Isaque Camargo,alanada-conceicao@example.com,0300 985 2486,Masculino,1984-03-29,194.073.265-43,Silva do Amparo,GO,46748510,"Distrito Luiz Otávio Leão, 59",2024-08-17,2026-03-09
bb06584a-d109-48d6-a6b3-044991e347bf,Bernardo Alves,qaparecida@example.org,45 1109-8831,Feminino,1974-10-15,924.108.753-60,Correia de Minas,AC,84419087,"Esplanada Barbosa, 610",2026-06-06,2026-06-29
ef3ef93c-caf0-4e5f-898b-3f5086c4320c,Joaquim Cardoso,vasconceloslevi@example.org,47 8574-2712,Feminino,1995-08-14,236.918.750-68,Novaes,MA,42071288,"Favela de Cunha, 31",2023-05-18,2025-07-05
7f6d74ea-9113-424e-9acf-0b08f44106d8,Sr. Gustavo Moreira,leticia09@example.org,55 9584-5187,Masculino,1990-11-17,305.896.147-20,Albuquerque,SC,76472-420,"Viaduto Sá, 44",2025-12-19,2026-01-26
15c89bb3-00a0-4b99-a752-d9938bd9f28b,Maria Júlia Duarte,marianafonseca@example.com,45 7829-7283,Masculino,1973-02-18,784.063.215-71,Albuquerque do Amparo,AL,64498841,"Alameda de Vargas, 5",2024-12-26,2025-01-02
eaf8bd98-49e3-4970-bfe0-09ae806b4eed,Maria Sophia Dias,leticiavasconcelos@example.org,98 3169-3616,Masculino,2006-11-10,860.921.734-50,Ribeiro,RO,17525-510,"Pátio Pietra Cirino, 18",2024-11-22,2026-04-19
8c3a8487-06ef-4c9e-be18-4b0a7631d5d7,Aylla Novais,cnogueira@example.org,+55 33 6799-6245,Feminino,1967-05-14,036.271.958-68,Cavalcanti,AL,73450-579,"Praça Marques, 84",2024-06-04,2025-09-11
e7b6b511-81ba-4f69-8c30-c133a610f5a9,Srta. Alice Pires,vpinto@example.net,42 3019-3465,Feminino,2005-10-27,289.653.174-28,Guerra do Amparo,AM,72978855,"Vale Cecilia Ribeiro, 93",2024-12-20,2025-07-16
e3d29ac1-e523-4b38-96c1-98d66a83a556,Gael Novaes,arthur-miguelfogaca@example.com,99 6273-5045,Masculino,1993-12-17,156.790.428-94,Moura,AL,05650112,"Colônia Calebe Viana, 2",2024-02-01,2025-09-29
e601b79f-9c4c-4ed7-9025-c2adef931910,Ana Lívia Lima,lucas-gabrielmacedo@example.com,83 8520-0723,Masculino,1997-08-23,281.640.375-08,das Neves,AM,61832101,"Feira Gonçalves, 726",2024-02-06,2025-01-29
f1a0590b-11d8-4ae0-b8ae-e4c26b9e4479,Sra. Maria Laura Leão,lucas-gabriel74@example.org,+55 46 1068-0118,Feminino,1974-06-21,294.538.017-04,Sousa de Santos,SC,84136878,"Vale Viana, 10",2026-02-20,2026-03-08
9bf1582a-e2dd-4e7e-ab3d-ed77d5de42db,Isabela Montenegro,dmoura@example.org,22 9980-7360,Feminino,1977-06-20,304.895.617-48,Farias Verde,RO,48802-023,"Praça Manuella Fernandes, 51",2023-01-29,2026-03-05
f3ca8e98-34ef-4a1c-867c-cf577a7bd5ee,Stella Porto,salesvitor@example.com,0900 537 5707,Feminino,1995-10-24,410.635.782-80,Moura de da Paz,DF,95005-589,"Esplanada Ísis Correia, 43",2023-04-17,2026-02-18
3a49221f-a4e5-4a99-a9c3-57d6c1b18ac3,Olivia Sales,kcirino@example.org,+55 93 8475-5095,Feminino,1982-06-24,703.462.158-62,Peixoto,AC,15798-452,"Largo Silveira, 97",2023-11-21,2026-06-13
e950ac7e-4cc8-4dd2-85fc-2a42c5335881,Erick Macedo,jda-mata@example.org,+55 81 7633-9293,Feminino,1984-03-12,605.731.498-01,Rios de Sampaio,RO,08039-127,"Fazenda de da Costa, 18",2024-04-09,2026-05-26
55bfee89-4f9a-4595-9724-fa7671db2039,Carolina Viana,araujocecilia@example.org,91 2210-8784,Masculino,1981-05-31,902.317.846-78,Sales do Sul,DF,89226579,"Estrada Barros, 87",2024-08-22,2025-10-27
2b1b12d4-a223-49be-aec3-a9fb4d707dc8,Mateus Pires,nina98@example.com,+55 35 2602-1715,Masculino,1973-03-23,043.518.796-10,Guerra,RN,42620747,Largo de Oliveira,2026-03-22,2026-06-24
1dcc7146-49a8-49ec-be71-43abd16f41ef,Ísis Gomes,vieirapedro-lucas@example.org,+55 97 9282-6967,Feminino,1975-08-25,496.583.012-15,Costela,PB,69308495,"Trevo de Ramos, 72",2023-05-29,2024-12-05
83b3d4f6-1c9f-4502-82fe-bbe8e35f3ea4,Arthur Miguel Lopes,vitoria72@example.com,+55 15 7002-0323,Masculino,1966-10-02,548.210.937-23,Guerra,PR,41728231,"Alameda de Lopes, 2",2023-02-03,2023-06-17
4745a036-cd77-43cc-b868-08cb59ad667f,Stella da Paz,pedro-henriquelopes@example.org,+55 27 2908-2152,Masculino,1998-12-25,937.518.402-14,Mendes da Praia,AL,80646612,"Distrito Lavínia Duarte, 80",2025-12-13,2026-05-30
29ea7c19-4a3d-4163-b0ea-b7ad5dfde19c,Joaquim Moura,yvargas@example.org,45 0908-9952,Feminino,1989-02-16,841.597.362-46,Abreu de Moura,GO,48596542,"Rua de Lopes, 3",2025-10-16,2026-01-01
53860d9b-b409-4219-b1d9-c06bf0452b0e,Maria Julia Ferreira,isabelly39@example.net,44 2594-2597,Feminino,1983-07-22,285.194.603-05,da Costa,RR,92501263,"Rodovia de Câmara, 59",2025-06-07,2025-08-02
ec4588df-0ab5-4f5e-98ec-eaf6dc505e11,Alícia Lima,barbarada-mota@example.org,+55 41 6200-7893,Masculino,1993-12-12,126.084.759-49,Duarte do Norte,AP,80776-322,"Condomínio Luigi Dias, 32",2026-05-19,2026-06-17
0ba8b1d3-2ff2-46f6-aa3e-129893909e6a,Henry Gabriel Peixoto,mcastro@example.net,53 9701-5919,Masculino,1998-01-21,127.456.089-67,da Conceição de Fernandes,BA,11213-431,"Distrito João Cassiano, 65",2022-12-25,2025-03-25
4b42067b-f4b1-4721-9653-2f80a8754977,Leonardo Vieira,ericksouza@example.net,+55 47 7329-1490,Feminino,1982-10-09,079.236.451-16,Andrade,AP,96205-957,"Estrada Luiz Henrique Sales, 39",2025-12-20,2026-05-21
36a7c13d-cc6f-4a36-8fe4-0d2f04631211,Sophia Santos,nteixeira@example.org,19 9371-1926,Feminino,2004-06-02,972.403.861-04,Rocha,AP,27481-201,"Núcleo Novaes, 136",2025-01-30,2026-04-23
0649125e-354d-4650-80f3-855ff9649520,Liam Rezende,lais47@example.com,28 8235-2127,Feminino,1967-10-14,016.372.958-12,Martins da Mata,PA,73610896,"Pátio Erick Cardoso, 21",2025-06-24,2025-12-08
02b20470-f62f-41b2-9197-a8a66cf1e41c,Luiz Felipe Vargas,nmoreira@example.org,+55 14 3485-0995,Feminino,1989-10-12,815.632.970-86,da Rocha Verde,PR,84448628,Praça de Cardoso,2024-10-01,2025-05-12
8aa0dda9-d529-4ed7-87ef-fdfaf44af0d5,Milena Aparecida,nicole41@example.net,+55 14 2801-8311,Masculino,2007-08-21,876.932.150-77,Borges de Sousa,AC,88983-544,Campo Cunha,2026-07-02,2026-07-14
42d72ab0-b3a9-4a95-ad04-15d2c1260d79,Sr. Matteo Machado,peixotomaria-flor@example.net,+55 46 6312-8995,Feminino,1990-01-20,230.495.678-56,Nascimento,MT,81943-611,Via Augusto Melo,2023-09-22,2023-10-22
8da339f5-ae2a-449a-92bc-ebc9e8ee21df,Caroline Nascimento,otto54@example.net,42 9090-4735,Feminino,1983-04-14,176.583.204-71,Sales das Pedras,RS,90334-410,Vale de Duarte,2024-04-08,2024-11-25
22d58c64-8711-4c1e-9619-5f0285ba8e83,Dr. Josué Abreu,asafe02@example.net,+55 92 0580-9347,Masculino,1999-08-09,671.385.290-40,Sá de Macedo,TO,70104-654,"Viela de Duarte, 93",2023-11-01,2025-11-04
dfc440d2-b161-4a22-aef5-b51a3a515c4c,Matheus Duarte,lopesdaniela@example.net,+55 33 2458-3254,Masculino,1988-12-19,527.640.381-35,Camargo do Sul,GO,83105-822,"Praia Enrico Lopes, 75",2026-05-29,2026-06-29
1207c9d5-7e74-48e3-b2bf-991ac5d85f3a,Gustavo Henrique Rodrigues,maiterios@example.net,22 5503-1726,Masculino,1971-03-12,670.493.815-00,Barbosa,PR,35473-546,"Conjunto de Pimenta, 42",2025-08-13,2025-12-15
de488e9c-2d90-4f18-8594-cd71646d52e6,Melina Cunha,laraalbuquerque@example.com,33 1891-0746,Masculino,1976-11-22,539.241.870-88,da Paz,TO,10222875,"Área Diego Araújo, 566",2025-12-02,2026-02-25
b6f92a99-9a58-45c3-903a-50d1b18d566e,Dra. Eduarda Gomes,valves@example.com,+55 35 6353-8159,Masculino,1984-04-19,673.012.958-12,Monteiro Grande,AL,46540-040,"Morro Sousa, 260",2022-11-28,2023-08-23
1c874404-7acc-42b2-8d20-05f0a62224c8,Vitor Souza,yancasa-grande@example.com,+55 71 5430-5727,Feminino,1996-04-01,416.830.729-87,das Neves dos Dourados,SE,55683129,"Vereda Heloísa da Luz, 65",2025-05-22,2025-11-04
f3ad1820-48cb-4d56-95d1-ac40439c1089,Srta. Heloisa Lopes,vargasvinicius@example.com,19 3801-2501,Masculino,2003-09-12,015.697.243-34,Moraes Verde,AL,41086-495,"Praça de da Rocha, 53",2023-02-04,2025-12-06
2d4953c7-6a4d-4c49-a5a9-6d122c98400c,Luiz Felipe Andrade,salesalexandre@example.com,11 1947-8742,Masculino,1974-03-04,047.125.389-88,da Cruz,PR,90524071,"Viela de Novais, 36",2025-04-23,2026-04-01
0af33b34-ab26-4ce0-a5e0-c08824ce244d,Agatha Pinto,lda-cunha@example.org,+55 38 9923-4659,Feminino,2007-12-31,536.428.719-09,Viana,PE,31022884,Lagoa da Rosa,2025-12-19,2026-07-06
4743f96f-0d0a-4351-81a0-7e376b5bd42f,Rebeca Nogueira,maiterios@example.com,+55 66 6342-1752,Masculino,2000-12-09,958.034.672-00,Caldeira de Campos,PB,37665-671,"Sítio Castro, 83",2024-06-20,2024-07-31
514bbb21-a291-4d72-88eb-48752b9e0d4b,Eloah Silva,waparecida@example.com,77 5025-5901,Masculino,1968-09-14,429.750.381-60,Alves Paulista,CE,30397345,"Setor Thomas Porto, 99",2024-10-05,2025-03-29
0dcb3501-3199-42f8-8583-7cc13fcb077b,Paulo da Cunha,urezende@example.net,41 3477-9730,Feminino,1996-05-14,845.160.293-24,Caldeira de Cardoso,AL,27717-730,"Núcleo de Rodrigues, 3",2023-12-21,2024-05-23
bb96a6e8-08e4-4a08-a8b8-26ba9fc857c4,Alexandre Aparecida,da-rosajose-miguel@example.net,65 0699-7723,Masculino,1995-12-22,139.478.260-87,Novais,GO,84114091,"Ladeira Câmara, 70",2026-06-23,2026-07-10
ba047f79-caa4-43ba-8e9b-f1ecfc860ef2,Juan Marques,giovanna41@example.net,+55 14 5426-4406,Feminino,1996-06-11,938.057.246-83,Porto Grande,RJ,57650-727,"Alameda Liam Mendonça, 34",2023-09-13,2024-01-04
150d7c73-af37-454e-9c97-9733fe82a412,Sara Fogaça,correiaapollo@example.net,+55 79 8512-2328,Feminino,1998-08-28,835.170.629-95,Aparecida,TO,44772-470,Chácara Pimenta,2026-01-17,2026-05-01
1e54afc2-96fa-4d10-8eec-1264a8a1d17b,Rafaela Barbosa,rcarvalho@example.net,+55 17 0585-6968,Feminino,2003-02-18,058.729.431-05,Câmara,PI,79928-804,"Pátio Machado, 4",2022-12-09,2024-08-26
3bd23f90-ae8b-4874-baf6-deb207f423d1,Srta. Bárbara Novaes,jesusvitoria@example.org,+55 97 1045-3863,Masculino,1974-08-26,586.370.419-57,Santos,SE,91619-176,"Largo Peixoto, 83",2022-10-09,2025-02-26
fbd12169-a791-4216-9536-c1bf473d94c9,Otto Carvalho,benjamimrocha@example.net,0500 818 9343,Masculino,1996-05-20,623.901.458-33,Oliveira,DF,88629-097,"Parque Leandro da Rosa, 3",2025-04-14,2025-12-02
a03e361c-ce5b-4ea0-abec-fe0bae874116,Henry Gabriel Novaes,svieira@example.com,75 2425-6680,Feminino,1985-06-03,784.502.931-97,Barros,AP,67848918,"Estação Cecilia Sampaio, 49",2024-12-05,2024-12-20
fbfaa4d8-8d98-4d95-9275-e81b8f352665,Mariane Dias,ana-beatriz66@example.net,+55 63 1534-2747,Feminino,1976-04-09,270.481.536-44,Rios das Flores,RO,75882-540,"Praia de Mendonça, 761",2023-09-19,2023-10-20
e109f36c-68fe-42a1-bb80-06f4e08357ac,Cecilia Monteiro,ida-mota@example.net,64 0498-6908,Feminino,1972-12-23,846.201.539-15,Monteiro,AL,79089-128,Praça de Ribeiro,2025-03-14,2026-03-31
c93caa9f-fdf0-43b5-a69a-e1aaef083fc8,Dr. Yuri Pacheco,moreirastephany@example.com,+55 44 5510-6567,Feminino,1998-02-09,782.691.530-95,Cirino de Montenegro,TO,35042433,"Campo de Rios, 685",2025-07-14,2026-06-02
d1ef2cf5-8b2f-4116-bf6e-8e592e33b603,Lara Aparecida,efarias@example.com,49 8139-3703,Masculino,1967-11-13,125.394.670-16,Lima,PB,69174-448,"Esplanada Nunes, 1",2026-05-04,2026-05-24
32f03892-5ca7-436a-91c4-e321c52a97f2,Isabel Sales,luccada-mota@example.com,16 9078-6149,Feminino,1967-09-20,517.892.460-67,da Cruz,PI,33361081,"Alameda de Castro, 2",2024-06-27,2025-01-26
96d54d7b-3221-4fe2-994a-5e868e65da05,Srta. Agatha Sales,samuel36@example.com,91 7959-9824,Masculino,1980-11-05,593.708.421-79,Viana,GO,22862801,"Vale de da Mata, 3",2022-12-20,2023-06-14
1301c075-5f6e-4252-980a-d355af8b4753,Josué Araújo,caleb57@example.net,+55 18 4160-0198,Feminino,1982-05-24,284.567.391-46,Leão do Norte,MS,90099-456,"Feira Hadassa Moura, 60",2026-03-13,2026-03-21
393110ef-e981-43ee-89f8-24be284cbaff,Pietro Machado,nascimentooliver@example.org,67 1065-3904,Masculino,1993-11-23,830.497.521-14,Almeida de Pereira,SP,55892957,"Estrada Rezende, 315",2025-10-08,2025-11-01
36fcc304-079b-4006-aa1c-0b8117fe23cd,Otávio Dias,maria-julia88@example.net,27 0981-0248,Feminino,2000-01-28,835.710.249-23,Farias das Flores,PA,22370-774,"Conjunto Luiz Felipe Cavalcanti, 57",2023-01-11,2026-06-02
9337c930-0ab0-4b6b-b120-57b8f6cfd776,Bruno Aragão,cunhamaria-vitoria@example.com,+55 31 8005-1385,Masculino,1990-08-07,950.861.327-03,Borges de Minas,CE,58422-493,Feira da Rosa,2026-05-18,2026-06-01
644ad33c-9b3d-4105-94c9-7ad21369f0b9,Ana Clara da Cruz,pedro-miguelpimenta@example.org,87 3650-0045,Feminino,1977-02-09,268.194.305-15,Cavalcante de Goiás,RR,97786101,"Favela Raul das Neves, 316",2024-04-08,2026-05-06
f8a63b21-9ae3-472e-8204-785a75d365dc,Dra. Ana Luiza Nunes,xcavalcante@example.com,24 1146-9665,Feminino,2000-05-07,238.491.067-13,Porto da Serra,SP,25034243,"Viaduto Araújo, 9",2022-09-06,2025-09-13
889c9bf2-6f18-4f1b-b57b-79413c629db6,Maria Helena Nascimento,beatriz15@example.net,32 6489-5512,Feminino,1990-06-18,925.768.034-74,Jesus,SC,54222-077,"Feira da Paz, 65",2022-11-11,2025-05-05
8511163b-e35d-47e5-828d-bff9693b2a6f,Clarice da Cruz,klopes@example.org,+55 96 3709-2657,Feminino,1989-01-21,827.431.056-07,Cassiano da Praia,RN,45416630,"Setor Eloá Albuquerque, 8",2024-02-06,2025-02-01
c0211c74-0ca5-4998-9b18-e70e7878642e,Dr. Matheus Sousa,joao-guilherme41@example.com,+55 75 1410-7380,Feminino,1975-07-13,867.530.421-80,Barros,BA,37982665,Trevo Porto,2024-01-16,2026-01-31
e1351ce0-d6f4-4062-9059-94fd4dabef21,João Pedro Silva,fogacamanuella@example.org,64 1209-6167,Feminino,2006-11-17,469.821.305-33,Pinto das Pedras,AC,16773116,"Jardim de Brito, 3",2025-02-22,2025-07-15
5412aeba-1651-453f-9adb-d089f7843fa5,Dra. Ana Laura Costa,maragao@example.org,84 5232-2646,Masculino,1983-02-18,794.032.685-65,Santos,RJ,46655385,"Passarela Leão, 63",2025-07-08,2026-03-01
c1023ec0-7774-4cdb-88f4-2efb4fb617d8,Srta. Allana Sousa,rmonteiro@example.org,66 0152-7694,Masculino,1992-01-05,536.874.902-38,Pires da Prata,AP,61815-545,"Jardim Porto, 11",2025-12-09,2026-04-10
e8b6752c-d4e5-42fe-9c2e-b4392ecef578,Yasmin Aragão,carvalhovicente@example.net,+55 19 2728-1086,Feminino,1965-09-01,564.231.709-16,Andrade Verde,RS,56505-148,Conjunto Montenegro,2026-06-09,2026-06-14
c3f76406-e966-44fe-a6e9-31d3e3688c58,Gabrielly Sousa,novaesjose-miguel@example.net,+55 82 1485-1999,Feminino,1981-01-07,965.042.173-43,da Rocha,SE,95606709,"Conjunto Bernardo Andrade, 63",2022-08-21,2025-04-03
bb753083-c894-4793-9154-1254a7ff98fd,Giovanna Mendes,sbarbosa@example.net,+55 81 3102-8303,Feminino,1973-03-18,129.853.064-42,da Costa,RO,34185176,"Vale Pires, 4",2023-03-18,2025-10-19
383d523d-05f4-4652-a609-9f052d7a076a,Matteo Mendes,cardosopietra@example.org,+55 47 5806-7278,Masculino,1976-04-12,713.045.862-35,Alves,BA,19407-294,"Largo Oliveira, 42",2023-07-25,2024-09-28
e3a731c2-3a88-47c0-964d-14780574ce13,Dom Ramos,jviana@example.com,62 8896-1886,Masculino,1974-10-14,506.743.189-00,Silveira,RN,81870091,"Lagoa Ana Vitória Mendonça, 58",2026-02-17,2026-02-23
d123a146-7502-44f3-ae2c-a755fb70b005,Maria Dias,salesluan@example.org,32 0790-7769,Feminino,1981-03-29,547.389.021-05,Teixeira,RO,40173-554,"Rodovia Camila Andrade, 4",2026-07-09,2026-07-18
a2c499ae-8bf1-428a-add4-fc4a5b1db576,Eloah Campos,martinspedro@example.org,19 8947-3343,Masculino,1986-12-06,504.867.312-35,Gonçalves,PE,17463008,"Loteamento de Cardoso, 48",2023-12-22,2024-09-02
2eaa9244-bb97-42bd-abbb-cfd70d466f85,Lucas Gabriel da Rocha,da-pazsarah@example.org,95 0376-0233,Masculino,1982-08-03,029.643.187-78,Viana,CE,72224-069,"Fazenda Correia, 24",2023-11-25,2025-11-23
d4b6a5d3-7eb7-4dce-8ddb-0f5d7b612c5e,João Guilherme Gonçalves,camarajoao@example.com,+55 79 6595-5118,Feminino,1987-08-21,673.089.542-00,Pastor do Oeste,MT,47141-240,"Conjunto de Garcia, 92",2026-04-06,2026-05-15
393007ed-8b72-4ceb-84f8-4982f09116cf,Sofia Pimenta,lborges@example.org,+55 46 4386-6553,Masculino,1990-02-23,361.872.905-77,Melo do Campo,AC,69046-208,"Núcleo Davi Miguel Aragão, 123",2022-09-27,2024-04-22
16c4c0dd-ca14-4aba-af07-68bf46d2ffd5,Henry Gabriel Camargo,emanuelly09@example.net,+55 28 0494-9614,Masculino,1991-03-20,189.750.643-01,Barros,AM,70084-989,"Núcleo Pimenta, 48",2025-11-02,2026-03-03
fb4a22ac-57c9-4398-b7cc-02a7526ce4e5,Rafaela Caldeira,pnogueira@example.net,+55 66 9107-3611,Feminino,1996-05-20,347.129.856-82,Cavalcante,AL,08135-439,"Via Santos, 7",2025-05-12,2025-12-24
a08f6899-8cdc-48a8-8aff-22959fd22ed8,Gustavo Silveira,rebecamacedo@example.net,87 5434-6817,Feminino,1968-01-19,695.407.328-83,Santos,MS,31503152,"Avenida de Vieira, 95",2024-03-26,2025-05-06
fdc5c9ed-fd35-4e65-bc23-0e8f6a510d37,Luísa Silveira,ana-julianogueira@example.com,75 9868-5991,Masculino,1984-08-11,482.150.739-05,Gomes Paulista,AC,56980167,"Viela Nicolas Guerra, 10",2024-02-09,2026-04-28
11c45260-72b9-4466-ba1a-94fb6a90ed0f,Guilherme Câmara,rhavimachado@example.com,0300 351 3699,Feminino,1999-10-27,285.394.610-05,Vasconcelos dos Dourados,GO,95335288,Campo Ramos,2023-02-05,2024-08-25
63793d83-b708-438b-b1e2-122d4fe64964,Henry da Cunha,cgarcia@example.net,+55 37 8588-1005,Feminino,1970-01-19,826.140.759-49,Costela de Jesus,ES,90516-954,"Aeroporto Bento Nascimento, 72",2024-11-03,2026-05-23
4fd78081-a66f-4a07-9135-e1e82e99b191,João Lucas Rios,mdias@example.com,+55 84 0977-1711,Feminino,1970-02-01,798.632.405-83,Novaes dos Dourados,AC,41603114,"Quadra de Peixoto, 70",2023-07-11,2024-03-15
3545982e-8c36-418c-9dfb-b9dfefb58a31,Luiz Henrique da Mota,kevinda-costa@example.net,+55 79 1559-5199,Masculino,1993-01-21,645.190.832-06,Dias,AL,58035301,Rua de Farias,2025-05-18,2026-04-08
a9c0c471-80e0-44cf-84ba-20345f561ed2,Camila Cavalcanti,mariana86@example.net,84 2282-3585,Feminino,1988-08-11,548.729.603-00,Araújo Verde,TO,93906105,"Aeroporto de Novaes, 93",2025-02-24,2025-03-27
3c1e3129-41b2-41c8-ac35-b92d22470678,Maria Cecília Dias,vasconcelosdiego@example.org,67 2472-7289,Masculino,1996-07-12,134.072.869-96,Borges de Goiás,PE,08377528,"Trevo de Duarte, 7",2026-03-16,2026-05-18
7460538a-962c-4094-b90c-b602ff0dcfa3,Zoe Pastor,msantos@example.org,43 9494-2353,Masculino,1994-06-12,359.172.068-21,Cirino do Sul,MA,50394852,Esplanada de Mendes,2023-04-25,2023-09-28
5adf596c-f157-4623-871f-7f80c14f26b4,Dra. Juliana das Neves,julia76@example.org,+55 79 4525-4179,Masculino,1971-01-17,618.403.295-05,Borges do Amparo,PB,39064-585,"Setor Eloah Aparecida, 28",2026-03-25,2026-06-19
